remittance_id,customer_id,transfer_date,destination_country,transfer_amount,exchange_rate,transfer_fee,transfer_status,channel
REM0002978,CUST00040,2025-04-16,Jordan,3200.64,29.8404,32.08,Completed,Branch
REM0002979,CUST00693,2026-09-13,Sri Lanka,5388.12,32.776742,26.61,Completed,Partner
REM0002980,CUST00723,2026-12-10,Philippines,7503.07,45.883479,27.5,Completed,Branch
REM0002981,CUST00798,2026-06-06,Nepal,7653.41,1.393167,74.6,Completed,Mobile App
REM0002982,CUST00336,2025-04-09,Bangladesh,2151.57,25.563232,33.18,Completed,Mobile App
REM0002983,CUST00855,2026-04-10,Bangladesh,2553.3,71.07492,51.07,Completed,Partner
REM0002984,CUST00141,2026-10-26,Philippines,4916.77,79.606028,5.06,Completed,Mobile App
REM0002985,CUST00195,2026-06-12,Egypt,4071.91,52.720874,26.07,Completed,Partner
REM0002986,CUST00253,2025-04-19,Nepal,4334.64,84.463897,17.06,Completed,Mobile App
REM0002987,CUST00418,2024-09-20,Bangladesh,6852.7,42.894674,62.51,Completed,Branch
REM0002988,CUST00629,2024-05-04,India,6353.18,46.156818,31.5,Completed,Branch
REM0002989,CUST00123,2025-02-10,Nepal,4723.63,59.122264,63.85,Completed,Partner
REM0002990,CUST00043,2025-07-01,Jordan,4037.03,57.461755,56.69,Completed,Mobile App
REM0002991,CUST00096,2026-09-14,Bangladesh,4458.6,23.770393,36.59,Failed,Mobile App
REM0002992,CUST00767,2024-03-23,Egypt,1966.61,44.060011,63.23,Completed,Branch
REM0002993,CUST00953,2026-10-04,Pakistan,1415.59,25.301514,44.54,Completed,Branch
REM0002994,CUST00703,2026-09-26,India,1800.41,5.213811,64.59,Completed,Partner
REM0002995,CUST00431,2026-10-06,Pakistan,5654.27,28.612208,43.26,Completed,Branch
REM0002996,CUST00124,2024-03-10,Pakistan,2313.06,51.113529,8.66,Failed,Branch
REM0002997,CUST00913,2025-05-13,India,6143.22,39.159828,5.25,Completed,Mobile App
REM0002998,CUST00798,2024-09-03,Philippines,7773.87,6.3012,18.01,Completed,Partner
REM0002999,CUST00403,2025-12-15,Sri Lanka,1031.25,7.788012,22.2,Completed,Branch
REM0003000,CUST00449,2025-01-21,Sri Lanka,5733.93,72.98265,34.38,Completed,Branch
REM0003001,CUST00601,2026-10-22,Pakistan,1035.36,44.804058,42.34,Completed,Branch
REM0003002,CUST00020,2026-09-08,Egypt,2924.66,58.37868,27.6,Completed,Mobile App
REM0003003,CUST00467,2025-09-11,Sri Lanka,373.93,64.715945,16.05,Completed,Branch
REM0003004,CUST00945,2025-11-02,Bangladesh,5804.17,67.266785,66.86,Completed,Mobile App
REM0003005,CUST00493,2026-08-24,Egypt,6708.06,53.966516,14.35,Completed,Mobile App
REM0003006,CUST00013,2024-06-17,Pakistan,6464.85,80.499742,17.28,Completed,Mobile App
REM0003007,CUST00733,2024-07-19,India,6607.38,63.456636,19.0,Completed,Mobile App
REM0003008,CUST00256,2026-04-15,Jordan,4651.11,66.170742,56.45,Completed,Branch
REM0003009,CUST00279,2025-12-18,Bangladesh,1123.63,59.339843,23.73,Completed,Branch
REM0003010,CUST00923,2025-05-26,Sri Lanka,7856.83,43.675381,63.73,Completed,Partner
REM0003011,CUST00151,2024-01-11,Egypt,1200.78,6.885492,35.07,Completed,Partner
REM0003012,CUST00911,2024-11-28,Nepal,2335.59,24.991134,48.31,Completed,Mobile App
REM0003013,CUST00192,2025-05-17,Nepal,5689.71,49.94149,67.46,Completed,Mobile App
REM0003014,CUST00865,2024-12-26,Nepal,2681.3,19.446873,18.32,Pending,Branch
REM0003015,CUST00296,2026-08-02,Sri Lanka,3682.36,52.758906,53.15,Failed,Branch
REM0003016,CUST00214,2025-04-11,India,910.41,41.425794,21.87,Pending,Mobile App
REM0003017,CUST00434,2025-01-30,Nepal,1236.02,49.71481,65.77,Completed,Branch
REM0003018,CUST00449,2026-02-19,Philippines,843.36,8.44905,31.31,Completed,Branch
REM0003019,CUST00147,2024-07-27,Jordan,7722.41,55.598755,36.83,Completed,Partner
REM0003020,CUST00238,2025-07-05,Egypt,6333.38,30.970028,19.86,Completed,Mobile App
REM0003021,CUST00797,2025-02-22,India,1226.63,13.749118,39.85,Completed,Mobile App
REM0003022,CUST00679,2025-06-02,Philippines,3067.9,9.010867,29.19,Completed,Branch
REM0003023,CUST00686,2026-07-14,Pakistan,1401.9,83.546616,72.45,Completed,Partner
REM0003024,CUST00388,2026-12-18,Sri Lanka,4312.56,8.506617,28.14,Completed,Partner
REM0003025,CUST00189,2026-06-06,India,7116.28,24.099992,6.34,Completed,Mobile App
REM0003026,CUST00078,2026-11-13,Pakistan,3557.63,75.858089,70.65,Completed,Mobile App
REM0003027,CUST00455,2026-08-12,Jordan,5555.25,40.605042,62.28,Completed,Branch
REM0003028,CUST00998,2024-06-26,Sri Lanka,3741.67,70.235092,64.18,Completed,Partner
REM0003029,CUST00825,2024-12-09,Pakistan,3299.77,26.931949,24.92,Completed,Branch
REM0003030,CUST00078,2025-08-03,Pakistan,294.79,12.182667,29.23,Completed,Partner
REM0003031,CUST00801,2025-11-09,Jordan,1266.96,70.213892,30.3,Completed,Partner
REM0003032,CUST00132,2025-03-29,Pakistan,5416.75,48.713879,19.33,Failed,Mobile App
REM0003033,CUST00597,2025-06-14,Sri Lanka,3476.46,56.850933,67.23,Completed,Partner
REM0003034,CUST00260,2026-10-21,Philippines,5129.17,72.98207,70.05,Completed,Branch
REM0003035,CUST00610,2024-04-17,Pakistan,2614.42,15.31087,56.87,Completed,Branch
REM0003036,CUST00366,2025-11-30,Pakistan,5148.64,34.198021,23.62,Completed,Partner
REM0003037,CUST00111,2026-05-14,Egypt,4228.63,34.734408,49.13,Completed,Mobile App
REM0003038,CUST00880,2026-06-23,India,2859.95,0.414923,22.61,Completed,Branch
REM0003039,CUST00122,2026-11-04,Sri Lanka,3376.74,40.970075,52.35,Completed,Branch
REM0003040,CUST00645,2024-07-10,Sri Lanka,4518.44,36.538672,33.48,Completed,Branch
REM0003041,CUST00138,2026-04-15,Pakistan,2900.27,59.012725,12.11,Pending,Branch
REM0003042,CUST00963,2026-06-11,Egypt,5161.35,17.958009,63.81,Completed,Mobile App
REM0003043,CUST00126,2025-02-06,Bangladesh,6925.09,66.675409,57.65,Completed,Partner
REM0003044,CUST00579,2024-09-16,Sri Lanka,480.62,32.001234,62.94,Completed,Branch
REM0003045,CUST00067,2026-10-20,Pakistan,7342.36,20.581726,11.53,Completed,Mobile App
REM0003046,CUST00463,2026-06-12,Philippines,881.63,35.260152,45.1,Completed,Partner
REM0003047,CUST00811,2025-05-15,Jordan,6871.74,76.900358,32.02,Completed,Mobile App
REM0003048,CUST00288,2024-07-23,Jordan,6159.43,48.119504,19.21,Completed,Branch
REM0003049,CUST00668,2025-11-10,Nepal,652.82,62.531846,57.48,Completed,Partner
REM0003050,CUST00511,2025-11-08,Pakistan,7258.58,46.074365,24.12,Completed,Branch
REM0003051,CUST00315,2024-12-21,Philippines,4677.98,17.104269,28.84,Completed,Mobile App
REM0003052,CUST00090,2024-02-28,Bangladesh,518.44,1.643403,59.07,Completed,Branch
REM0003053,CUST00975,2025-08-08,Philippines,7306.74,2.277896,19.21,Completed,Branch
REM0003054,CUST00234,2026-09-20,India,7120.38,49.11817,64.67,Completed,Branch
REM0003055,CUST00997,2024-09-24,Philippines,5401.62,77.792756,68.95,Completed,Partner
REM0003056,CUST00510,2026-09-03,Philippines,7510.68,79.683618,34.28,Failed,Mobile App
REM0003057,CUST00480,2025-02-09,Sri Lanka,7228.35,1.925403,18.74,Completed,Mobile App
REM0003058,CUST00393,2024-02-10,Egypt,7468.16,4.361406,43.25,Completed,Partner
REM0003059,CUST00829,2025-04-24,Philippines,6909.13,59.866405,17.06,Completed,Mobile App
REM0003060,CUST00288,2026-09-19,Pakistan,7356.54,53.777318,7.96,Pending,Partner
REM0003061,CUST00931,2025-07-18,Nepal,4553.18,58.094976,62.86,Completed,Partner
REM0003062,CUST00235,2024-11-22,Egypt,2793.14,40.415772,60.36,Completed,Mobile App
REM0003063,CUST00857,2025-03-22,Philippines,1837.35,72.411424,13.74,Completed,Partner
REM0003064,CUST00940,2026-08-31,Egypt,3313.07,50.356284,67.69,Completed,Mobile App
REM0003065,CUST00254,2026-11-17,Nepal,6362.09,83.506824,12.98,Completed,Mobile App
REM0003066,CUST00461,2025-01-22,Nepal,5277.95,62.649354,49.81,Completed,Branch
REM0003067,CUST00600,2024-07-17,Sri Lanka,1686.55,44.873084,57.64,Completed,Mobile App
REM0003068,CUST00281,2025-08-29,India,5895.18,14.048556,13.03,Completed,Partner
REM0003069,CUST00312,2024-09-20,India,1896.18,20.771567,44.2,Completed,Branch
REM0003070,CUST00832,2025-04-23,Bangladesh,2971.18,30.715611,36.74,Failed,Partner
REM0003071,CUST00689,2024-08-17,Pakistan,7497.51,61.328,10.77,Completed,Mobile App
REM0003072,CUST00540,2026-03-15,Philippines,6931.26,19.865149,49.07,Completed,Branch
REM0003073,CUST00128,2025-01-20,India,955.78,5.305397,42.73,Completed,Partner
REM0003074,CUST00506,2026-11-27,Philippines,6282.91,21.758936,35.29,Completed,Partner
REM0003075,CUST00803,2025-12-10,India,2764.02,51.308852,65.36,Completed,Branch
REM0003076,CUST00264,2024-06-15,Nepal,5436.33,56.443663,33.53,Completed,Branch
REM0003077,CUST00716,2024-11-13,Jordan,2431.17,1.435084,40.84,Completed,Partner
REM0003078,CUST00633,2024-01-21,Jordan,2983.52,45.370711,64.32,Completed,Mobile App
REM0003079,CUST00462,2024-02-15,Egypt,7163.8,58.617543,71.66,Completed,Partner
REM0003080,CUST00638,2024-08-02,Bangladesh,2653.82,74.029916,70.52,Completed,Mobile App
REM0003081,CUST00202,2024-08-03,Pakistan,6938.1,3.549459,38.8,Completed,Branch
REM0003082,CUST00833,2024-03-16,Egypt,4215.95,83.555585,52.4,Completed,Mobile App
REM0003083,CUST00497,2025-11-12,India,7336.82,5.94454,74.94,Failed,Branch
REM0003084,CUST00388,2024-07-05,India,491.34,72.828318,62.43,Completed,Partner
REM0003085,CUST00018,2025-08-31,Egypt,3074.88,77.214447,21.73,Completed,Branch
REM0003086,CUST00873,2024-01-28,Jordan,6726.57,4.135236,31.21,Completed,Branch
REM0003087,CUST00819,2024-06-10,Jordan,7028.4,77.105717,20.95,Completed,Partner
REM0003088,CUST00548,2026-09-22,Nepal,5304.25,22.459825,18.79,Completed,Partner
REM0003089,CUST00253,2026-07-15,India,1538.52,59.497184,59.88,Completed,Branch
REM0003090,CUST00053,2026-07-01,Jordan,4595.23,40.455577,57.08,Completed,Partner
REM0003091,CUST00133,2025-09-13,India,6189.95,43.862516,14.15,Completed,Mobile App
REM0003092,CUST00262,2026-06-29,Sri Lanka,5404.32,32.743727,19.9,Completed,Mobile App
REM0003093,CUST00970,2026-04-23,Philippines,6174.96,9.559348,55.05,Completed,Partner
REM0003094,CUST00271,2024-03-25,Philippines,7314.5,0.172332,47.9,Completed,Mobile App
REM0003095,CUST00057,2025-11-04,Bangladesh,4726.59,60.478858,16.34,Completed,Mobile App
REM0003096,CUST00415,2024-12-22,Egypt,4238.83,26.267703,41.46,Completed,Mobile App
REM0003097,CUST00142,2024-08-13,Jordan,2439.76,46.813322,71.46,Completed,Branch
REM0003098,CUST00876,2026-12-24,Jordan,2457.29,1.890968,55.81,Completed,Mobile App
REM0003099,CUST00398,2026-01-06,Bangladesh,5684.22,12.653407,50.47,Completed,Mobile App
REM0003100,CUST00316,2026-03-12,Jordan,6100.7,4.160543,27.51,Completed,Branch
REM0003101,CUST00297,2024-05-29,Philippines,5412.16,32.159383,57.16,Completed,Branch
REM0003102,CUST00167,2025-11-06,India,4559.54,70.584567,71.79,Completed,Mobile App
REM0003103,CUST00343,2026-09-27,Pakistan,1465.48,46.722711,24.04,Completed,Mobile App
REM0003104,CUST00066,2025-01-25,India,6404.25,66.556074,40.85,Failed,Branch
REM0003105,CUST00850,2026-12-15,Philippines,4877.84,36.787169,7.12,Completed,Mobile App
REM0003106,CUST00209,2025-04-01,Nepal,4771.45,12.954339,6.51,Completed,Branch
REM0003107,CUST00556,2026-03-24,Pakistan,7666.07,30.804534,62.99,Pending,Mobile App
REM0003108,CUST00738,2024-09-13,Nepal,6334.1,36.747681,57.49,Completed,Partner
REM0003109,CUST00999,2024-09-30,Philippines,5271.85,31.048772,6.01,Completed,Mobile App
REM0003110,CUST00144,2024-12-22,Bangladesh,2933.23,35.079635,31.27,Completed,Branch
REM0003111,CUST00991,2026-04-15,Sri Lanka,4678.27,2.723599,17.35,Completed,Mobile App
REM0003112,CUST00763,2024-10-27,Egypt,1436.58,27.453967,8.27,Completed,Branch
REM0003113,CUST00418,2026-09-28,Nepal,518.22,77.082163,39.2,Completed,Mobile App
REM0003114,CUST00573,2024-03-15,Sri Lanka,2904.55,29.341898,44.31,Completed,Mobile App
REM0003115,CUST00513,2025-01-07,Egypt,4582.41,76.765452,28.21,Completed,Partner
REM0003116,CUST00569,2025-10-05,India,3031.18,14.412799,6.44,Completed,Partner
REM0003117,CUST00256,2025-01-21,Bangladesh,4620.53,0.551068,8.72,Completed,Mobile App
REM0003118,CUST00450,2024-03-27,Bangladesh,210.42,7.728769,44.02,Completed,Partner
REM0003119,CUST00214,2024-04-03,Sri Lanka,5164.11,10.773708,14.64,Completed,Partner
REM0003120,CUST00068,2025-11-01,Bangladesh,250.96,14.893131,31.92,Completed,Partner
REM0003121,CUST00002,2025-01-22,Philippines,1181.26,3.683098,25.23,Completed,Branch
REM0003122,CUST00088,2025-07-16,Nepal,2257.01,3.84218,10.06,Completed,Branch
REM0003123,CUST00425,2024-09-07,Nepal,3228.28,27.482039,50.6,Completed,Branch
REM0003124,CUST00954,2024-03-02,Nepal,3011.18,29.288611,67.41,Completed,Partner
REM0003125,CUST00574,2025-11-09,Sri Lanka,4111.86,58.428033,34.12,Completed,Branch
REM0003126,CUST00517,2025-05-01,India,7552.38,72.463545,40.43,Failed,Mobile App
REM0003127,CUST00541,2026-07-21,Nepal,7928.96,62.510108,73.67,Completed,Mobile App
REM0003128,CUST00710,2024-07-09,Bangladesh,4162.24,66.189148,49.57,Completed,Branch
REM0003129,CUST00099,2025-05-05,Jordan,4294.51,41.394785,65.88,Failed,Partner
REM0003130,CUST00580,2024-10-17,India,6636.08,4.954703,8.78,Completed,Partner
REM0003131,CUST00810,2026-09-19,Jordan,2664.84,74.860505,53.37,Completed,Mobile App
REM0003132,CUST00905,2025-07-02,Sri Lanka,3937.29,8.845457,71.75,Completed,Branch
REM0003133,CUST00354,2025-05-02,India,4824.88,79.577541,28.44,Completed,Mobile App
REM0003134,CUST00187,2025-02-26,Pakistan,4612.66,64.2004,17.88,Completed,Branch
REM0003135,CUST00887,2025-08-22,Egypt,5611.12,10.255681,25.21,Completed,Partner
REM0003136,CUST00550,2024-09-18,India,349.48,47.761768,17.17,Failed,Mobile App
REM0003137,CUST00105,2025-06-23,Nepal,5722.29,46.708166,39.18,Completed,Partner
REM0003138,CUST00780,2026-11-25,Bangladesh,250.27,24.365253,54.76,Completed,Branch
REM0003139,CUST00314,2024-03-02,Sri Lanka,4623.73,24.723783,43.88,Completed,Partner
REM0003140,CUST00368,2024-03-19,Philippines,803.97,37.18481,63.08,Completed,Mobile App
REM0003141,CUST00746,2026-01-04,Sri Lanka,1970.03,65.288391,33.24,Completed,Branch
REM0003142,CUST00877,2024-06-24,Nepal,5780.65,11.348558,36.93,Completed,Branch
REM0003143,CUST00836,2024-03-18,Nepal,1004.29,76.808427,38.76,Completed,Partner
REM0003144,CUST00270,2025-01-09,Nepal,1988.32,52.179777,24.21,Completed,Branch
REM0003145,CUST00660,2026-09-30,Philippines,5064.58,79.016127,63.05,Completed,Mobile App
REM0003146,CUST00522,2024-02-22,Philippines,7416.35,72.922767,62.39,Completed,Partner
REM0003147,CUST00958,2024-07-12,Jordan,7493.71,80.687299,68.04,Completed,Mobile App
REM0003148,CUST00307,2024-10-12,Nepal,2719.66,22.342434,18.9,Completed,Branch
REM0003149,CUST00859,2026-01-10,Philippines,6875.7,52.592378,58.02,Completed,Branch
REM0003150,CUST00132,2025-08-09,Egypt,2829.62,22.032874,65.59,Completed,Partner
REM0003151,CUST00376,2026-08-29,Sri Lanka,5678.53,61.785893,8.73,Completed,Partner
REM0003152,CUST00835,2025-02-24,Egypt,5452.94,40.028039,65.96,Completed,Branch
REM0003153,CUST00426,2025-09-13,Egypt,3425.23,7.350731,47.54,Completed,Branch
REM0003154,CUST00338,2024-04-25,India,2078.14,57.892357,17.16,Completed,Partner
REM0003155,CUST00935,2024-09-15,India,3722.04,36.411838,42.45,Completed,Partner
REM0003156,CUST00856,2024-02-02,Pakistan,5719.24,16.744545,43.0,Completed,Partner
REM0003157,CUST00932,2025-01-09,Jordan,7079.08,26.204352,40.29,Completed,Branch
REM0003158,CUST00365,2025-05-01,Jordan,4858.83,44.791051,56.97,Completed,Partner
REM0003159,CUST00005,2026-08-06,Bangladesh,5939.86,64.545457,20.89,Pending,Partner
REM0003160,CUST00431,2026-09-15,Philippines,5929.78,76.393537,6.8,Completed,Mobile App
REM0003161,CUST00835,2026-03-15,India,779.91,35.395217,30.63,Completed,Mobile App
REM0003162,CUST00522,2026-05-16,Bangladesh,3371.18,2.856289,12.04,Failed,Partner
REM0003163,CUST00153,2024-08-26,Egypt,3970.47,51.044734,33.67,Completed,Branch
REM0003164,CUST00829,2026-06-17,Philippines,3451.55,41.842673,23.53,Completed,Partner
REM0003165,CUST00542,2025-11-18,Bangladesh,2455.92,45.947293,68.92,Failed,Branch
REM0003166,CUST00909,2024-12-05,Jordan,2667.45,31.796605,64.61,Completed,Branch
REM0003167,CUST00553,2024-03-15,Sri Lanka,4567.07,52.663583,19.85,Completed,Branch
REM0003168,CUST00528,2025-01-07,Nepal,1950.04,20.070615,6.62,Completed,Mobile App
REM0003169,CUST00415,2026-09-06,Sri Lanka,428.08,17.899864,18.9,Completed,Partner
REM0003170,CUST00736,2026-12-31,Jordan,5353.97,11.265925,35.2,Completed,Branch
REM0003171,CUST00266,2026-06-07,Philippines,5506.89,14.801518,7.68,Completed,Branch
REM0003172,CUST00052,2025-12-10,Nepal,2523.47,24.214015,5.6,Completed,Mobile App
REM0003173,CUST00082,2025-05-03,Bangladesh,5206.43,13.899805,67.3,Completed,Mobile App
REM0003174,CUST00874,2025-10-29,Jordan,3173.57,32.190918,52.36,Completed,Mobile App
REM0003175,CUST00754,2026-07-09,Bangladesh,6909.91,11.917826,62.7,Failed,Branch
REM0003176,CUST00381,2026-01-15,Sri Lanka,789.07,3.326118,70.95,Completed,Branch
REM0003177,CUST00430,2025-01-29,Bangladesh,2014.75,0.675109,9.86,Completed,Branch
REM0003178,CUST00448,2026-10-01,Pakistan,3060.31,8.197651,11.55,Completed,Branch
REM0003179,CUST00163,2025-02-14,Nepal,3842.19,6.325935,15.09,Completed,Mobile App
REM0003180,CUST00054,2025-07-10,Bangladesh,5438.57,13.555015,26.37,Completed,Partner
REM0003181,CUST00513,2024-02-28,Bangladesh,7292.93,59.429665,73.73,Completed,Mobile App
REM0003182,CUST00018,2025-03-19,India,208.0,22.821658,15.39,Failed,Partner
REM0003183,CUST00091,2025-03-20,Sri Lanka,3253.37,51.293181,70.11,Completed,Partner
REM0003184,CUST00952,2026-04-17,India,7706.9,79.439925,17.22,Completed,Mobile App
REM0003185,CUST00864,2025-06-28,Pakistan,2535.08,38.561676,42.42,Completed,Partner
REM0003186,CUST00383,2024-10-15,Nepal,3651.74,1.439506,52.38,Completed,Partner
REM0003187,CUST00656,2026-06-14,Bangladesh,1132.18,40.89785,73.24,Completed,Branch
REM0003188,CUST00266,2024-08-21,Bangladesh,1778.29,25.410533,49.15,Completed,Mobile App
REM0003189,CUST00273,2024-02-03,Egypt,5208.39,73.101734,9.61,Completed,Mobile App
REM0003190,CUST00408,2024-12-21,Pakistan,1461.71,13.557062,48.66,Completed,Mobile App
REM0003191,CUST00518,2026-01-29,Egypt,542.71,37.952744,31.34,Completed,Mobile App
REM0003192,CUST00582,2024-11-04,India,4053.8,6.30099,69.44,Completed,Branch
REM0003193,CUST00168,2024-04-07,Nepal,6476.16,80.999077,67.13,Completed,Mobile App
REM0003194,CUST00242,2026-01-31,Nepal,1065.65,35.493204,16.65,Completed,Branch
REM0003195,CUST00379,2026-04-05,Jordan,2347.49,0.913566,33.51,Completed,Mobile App
REM0003196,CUST00249,2026-03-03,Philippines,3532.66,22.393693,24.02,Completed,Mobile App
REM0003197,CUST00048,2024-11-08,India,2483.16,22.692166,7.27,Completed,Branch
REM0003198,CUST00737,2024-03-29,Nepal,1596.32,62.158893,15.81,Completed,Partner
REM0003199,CUST00065,2024-10-28,Philippines,4118.09,5.784913,70.49,Completed,Mobile App
REM0003200,CUST00153,2025-03-29,Pakistan,1728.84,67.658443,74.47,Completed,Partner
REM0003201,CUST00108,2025-10-21,Egypt,7090.12,15.901322,45.24,Completed,Mobile App
REM0003202,CUST00898,2025-01-14,Egypt,5564.96,18.081087,63.19,Completed,Branch
REM0003203,CUST00469,2025-09-13,Philippines,2128.61,47.903022,74.79,Completed,Mobile App
REM0003204,CUST00199,2025-06-14,Philippines,7498.63,76.446333,67.7,Completed,Mobile App
REM0003205,CUST00200,2026-08-29,Jordan,389.73,17.806778,40.79,Pending,Branch
REM0003206,CUST00469,2024-05-06,Sri Lanka,2980.57,31.516437,12.86,Completed,Branch
REM0003207,CUST00762,2025-10-19,India,3641.06,73.988745,62.07,Completed,Partner
REM0003208,CUST00201,2025-05-25,Bangladesh,4324.92,44.112419,29.82,Completed,Branch
REM0003209,CUST00172,2024-12-26,Pakistan,6401.82,75.124584,64.89,Completed,Branch
REM0003210,CUST00942,2026-09-15,Philippines,6822.85,45.801859,71.34,Completed,Partner
REM0003211,CUST00951,2026-02-12,Egypt,5185.28,53.355722,22.99,Completed,Mobile App
REM0003212,CUST00317,2025-05-31,Philippines,4220.89,22.404841,11.66,Completed,Partner
REM0003213,CUST00708,2026-09-06,Bangladesh,1518.43,48.409185,61.7,Completed,Partner
REM0003214,CUST00515,2025-11-19,Nepal,1349.89,69.549418,39.47,Failed,Branch
REM0003215,CUST00486,2025-09-20,Nepal,6253.94,38.495717,40.6,Pending,Branch
REM0003216,CUST00022,2024-07-15,Egypt,6716.68,59.597942,49.38,Completed,Mobile App
REM0003217,CUST00407,2025-05-13,Pakistan,3225.93,70.805697,66.02,Completed,Mobile App
REM0003218,CUST00592,2026-09-12,Sri Lanka,1652.92,2.199073,66.06,Completed,Branch
REM0003219,CUST00967,2024-06-08,Nepal,6652.32,35.30096,15.49,Completed,Branch
REM0003220,CUST00212,2026-04-22,India,4366.99,13.017761,35.63,Completed,Partner
REM0003221,CUST00774,2026-08-21,India,4180.37,49.900558,49.66,Completed,Branch
REM0003222,CUST00184,2026-10-12,Jordan,1171.29,31.012888,14.91,Completed,Partner
REM0003223,CUST00436,2026-12-07,Philippines,7446.64,22.386245,19.24,Completed,Mobile App
REM0003224,CUST00469,2024-06-21,Philippines,7412.86,17.722159,25.71,Completed,Partner
REM0003225,CUST00980,2024-07-28,Bangladesh,1403.1,35.409397,36.69,Completed,Partner
REM0003226,CUST00739,2024-02-21,Bangladesh,1970.22,31.539006,19.86,Completed,Mobile App
REM0003227,CUST00142,2026-01-02,Jordan,6714.7,25.015767,18.76,Failed,Partner
REM0003228,CUST00276,2026-04-14,Egypt,6213.8,48.793738,51.9,Completed,Partner
REM0003229,CUST00983,2024-08-23,Nepal,3493.14,46.447951,46.32,Completed,Branch
