application_id,customer_id,product_type,application_date,application_channel,application_status,requested_amount,approved_amount,approved_limit,rejection_reason,decision_date
APP001563,CUST00754,Card,2024-08-15,Web,Rejected,23292.89,,,Low credit score,2024-08-26
APP001564,CUST00755,Remittance,2024-09-09,Agent,Approved,,,,,2024-09-22
APP001565,CUST00756,Wallet,2026-04-05,Web,Rejected,,,,,2026-04-13
APP001566,CUST00756,Wallet,2026-05-28,Branch,Approved,,,,,2026-06-11
APP001567,CUST00756,Account,2024-11-02,Web,Approved,,,,,2024-11-07
APP001568,CUST00757,Account,2026-04-28,Agent,Approved,,,,,2026-05-12
APP001569,CUST00757,Account,2025-07-26,Branch,Submitted,,,,,2025-07-31
APP001570,CUST00758,Wallet,2024-09-19,Web,Submitted,,,,,2024-09-21
APP001571,CUST00758,Loan,2026-11-15,Mobile App,Rejected,131818.13,,,KYC not approved,2026-11-16
APP001572,CUST00758,Remittance,2025-06-29,Agent,Rejected,,,,,2025-07-13
APP001573,CUST00758,Loan,2024-07-26,Web,Rejected,104504.84,,,Insufficient income,2024-08-06
APP001574,CUST00759,Loan,2024-07-19,Web,Rejected,24357.61,,,Incomplete documents,2024-07-29
APP001575,CUST00759,Card,2024-06-06,Agent,Rejected,133454.75,,,Insufficient income,2024-06-10
APP001576,CUST00759,Account,2026-05-11,Web,Rejected,,,,,2026-05-16
APP001577,CUST00760,Wallet,2024-06-14,Agent,Rejected,,,,,2024-06-17
APP001578,CUST00761,Wallet,2024-05-15,Web,Approved,,,,,2024-05-24
APP001579,CUST00762,Remittance,2026-02-12,Web,Approved,,,,,2026-02-18
APP001580,CUST00762,Account,2025-03-11,Agent,Rejected,,,,,2025-03-18
APP001581,CUST00763,Card,2026-05-13,Agent,Approved,122763.64,,97927.39,,2026-05-16
APP001582,CUST00764,Loan,2026-06-25,Web,Approved,15785.68,15308.43,,,2026-07-09
APP001583,CUST00764,Remittance,2024-10-07,Branch,Approved,,,,,2024-10-17
APP001584,CUST00765,Wallet,2026-07-26,Agent,Pending,,,,,2026-08-07
APP001585,CUST00766,Loan,2026-03-31,Branch,Approved,73681.52,65244.16,,,2026-04-12
APP001586,CUST00767,Wallet,2025-10-07,Web,Approved,,,,,2025-10-09
APP001587,CUST00767,Wallet,2024-02-17,Mobile App,Approved,,,,,2024-02-24
APP001588,CUST00768,Account,2026-10-12,Branch,Approved,,,,,2026-10-17
APP001589,CUST00768,Wallet,2025-02-18,Agent,Rejected,,,,,2025-02-24
APP001590,CUST00768,Wallet,2024-04-16,Mobile App,Pending,,,,,2024-04-21
APP001591,CUST00769,Wallet,2024-04-29,Branch,Approved,,,,,2024-05-10
APP001592,CUST00769,Account,2026-01-16,Agent,Approved,,,,,2026-01-20
APP001593,CUST00770,Card,2026-05-30,Branch,Approved,36332.78,,16756.22,,2026-06-05
APP001594,CUST00770,Card,2024-11-11,Agent,Rejected,108836.38,,,Low credit score,2024-11-14
APP001595,CUST00770,Account,2025-07-15,Web,Rejected,,,,,2025-07-27
APP001596,CUST00771,Wallet,2026-02-08,Web,Rejected,,,,,2026-02-17
APP001597,CUST00772,Remittance,2025-06-14,Agent,Approved,,,,,2025-06-23
APP001598,CUST00772,Wallet,2024-10-22,Agent,Approved,,,,,2024-10-23
APP001599,CUST00772,Wallet,2024-03-29,Branch,Rejected,,,,,2024-04-05
APP001600,CUST00772,Wallet,2024-02-15,Mobile App,Approved,,,,,2024-02-20
APP001601,CUST00773,Loan,2026-10-11,Mobile App,Rejected,101985.58,,,Incomplete documents,2026-10-23
APP001602,CUST00773,Account,2026-10-11,Mobile App,Rejected,,,,,2026-10-25
APP001603,CUST00774,Remittance,2024-02-04,Agent,Approved,,,,,2024-02-12
APP001604,CUST00774,Remittance,2025-09-19,Web,Approved,,,,,2025-09-30
APP001605,CUST00775,Account,2025-01-09,Mobile App,Pending,,,,,2025-01-18
APP001606,CUST00775,Account,2026-03-18,Branch,Approved,,,,,2026-04-01
APP001607,CUST00775,Wallet,2025-08-01,Branch,Approved,,,,,2025-08-08
APP001608,CUST00776,Remittance,2024-06-11,Agent,Approved,,,,,2024-06-13
APP001609,CUST00777,Card,2024-10-09,Agent,Approved,103146.11,,81109.45,,2024-10-21
APP001610,CUST00778,Account,2024-11-17,Branch,Approved,,,,,2024-11-20
APP001611,CUST00778,Card,2025-07-23,Mobile App,Rejected,110134.77,,,Low credit score,2025-07-31
APP001612,CUST00779,Account,2024-03-27,Agent,Rejected,,,,,2024-04-08
APP001613,CUST00779,Remittance,2026-02-21,Web,Pending,,,,,2026-02-28
APP001614,CUST00779,Wallet,2024-06-06,Agent,Rejected,,,,,2024-06-10
APP001615,CUST00780,Remittance,2026-09-07,Web,Approved,,,,,2026-09-09
APP001616,CUST00780,Card,2026-11-06,Branch,Approved,74394.8,,47549.25,,2026-11-11
APP001617,CUST00781,Wallet,2026-03-03,Mobile App,Approved,,,,,2026-03-14
APP001618,CUST00781,Card,2024-04-16,Web,Approved,82357.14,,45605.51,,2024-04-23
APP001619,CUST00781,Account,2025-04-19,Branch,Approved,,,,,2025-05-01
APP001620,CUST00781,Loan,2024-07-25,Mobile App,Approved,71632.64,59789.94,,,2024-07-27
APP001621,CUST00782,Wallet,2024-11-04,Branch,Approved,,,,,2024-11-15
APP001622,CUST00782,Card,2025-11-17,Web,Approved,22804.93,,18037.74,,2025-11-19
APP001623,CUST00782,Loan,2026-04-28,Branch,Approved,29140.55,25143.06,,,2026-05-05
APP001624,CUST00783,Wallet,2024-01-08,Branch,Approved,,,,,2024-01-17
APP001625,CUST00783,Remittance,2024-05-20,Mobile App,Pending,,,,,2024-05-22
APP001626,CUST00784,Wallet,2024-07-03,Agent,Approved,,,,,2024-07-06
APP001627,CUST00784,Wallet,2025-11-17,Branch,Approved,,,,,2025-11-30
APP001628,CUST00785,Loan,2026-07-02,Branch,Approved,16395.77,11627.62,,,2026-07-03
APP001629,CUST00785,Remittance,2024-10-06,Agent,Approved,,,,,2024-10-15
APP001630,CUST00785,Loan,2025-08-17,Mobile App,Approved,77526.36,62358.95,,,2025-08-30
APP001631,CUST00786,Remittance,2025-10-18,Branch,Approved,,,,,2025-10-19
APP001632,CUST00786,Wallet,2026-10-24,Branch,Rejected,,,,,2026-11-07
APP001633,CUST00786,Loan,2025-07-20,Mobile App,Rejected,130410.95,,,KYC not approved,2025-07-23
APP001634,CUST00787,Card,2025-03-03,Agent,Pending,41533.48,,,,2025-03-12
APP001635,CUST00788,Loan,2026-05-16,Branch,Approved,28758.04,20908.54,,,2026-05-21
APP001636,CUST00788,Account,2026-07-04,Web,Approved,,,,,2026-07-17
APP001637,CUST00788,Loan,2025-12-10,Branch,Approved,115155.34,70844.91,,,2025-12-11
APP001638,CUST00788,Loan,2024-10-12,Web,Approved,45583.84,43070.4,,,2024-10-16
APP001639,CUST00789,Wallet,2024-06-29,Mobile App,Approved,,,,,2024-07-06
APP001640,CUST00789,Account,2026-04-21,Web,Approved,,,,,2026-05-02
APP001641,CUST00790,Remittance,2026-06-07,Mobile App,Pending,,,,,2026-06-14
APP001642,CUST00790,Remittance,2024-07-28,Mobile App,Submitted,,,,,2024-08-10
APP001643,CUST00791,Remittance,2024-10-30,Mobile App,Pending,,,,,2024-11-02
APP001644,CUST00792,Account,2026-11-15,Mobile App,Approved,,,,,2026-11-16
APP001645,CUST00792,Loan,2026-08-13,Branch,Approved,51202.67,49679.04,,,2026-08-19
APP001646,CUST00793,Remittance,2026-02-28,Web,Approved,,,,,2026-03-12
APP001647,CUST00793,Account,2025-08-04,Agent,Approved,,,,,2025-08-09
APP001648,CUST00793,Account,2024-05-08,Branch,Approved,,,,,2024-05-22
APP001649,CUST00794,Remittance,2024-01-15,Mobile App,Approved,,,,,2024-01-17
APP001650,CUST00794,Account,2025-10-02,Mobile App,Approved,,,,,2025-10-15
APP001651,CUST00795,Wallet,2025-03-16,Agent,Rejected,,,,,2025-03-23
APP001652,CUST00795,Card,2025-11-27,Web,Rejected,11047.64,,,Low credit score,2025-12-03
APP001653,CUST00796,Loan,2024-03-09,Agent,Approved,3114.25,3050.8,,,2024-03-14
APP001654,CUST00797,Loan,2026-05-07,Agent,Approved,112602.7,92500.23,,,2026-05-16
APP001655,CUST00797,Wallet,2026-05-20,Mobile App,Rejected,,,,,2026-05-22
APP001656,CUST00798,Account,2024-05-15,Web,Submitted,,,,,2024-05-26
APP001657,CUST00798,Account,2026-06-07,Branch,Approved,,,,,2026-06-10
APP001658,CUST00799,Account,2025-11-24,Agent,Approved,,,,,2025-11-30
APP001659,CUST00799,Wallet,2025-02-19,Mobile App,Approved,,,,,2025-02-24
APP001660,CUST00799,Loan,2024-06-06,Agent,Approved,10769.33,9273.56,,,2024-06-12
APP001661,CUST00800,Wallet,2025-11-16,Web,Approved,,,,,2025-11-20
APP001662,CUST00800,Remittance,2025-07-29,Branch,Approved,,,,,2025-08-06
APP001663,CUST00800,Loan,2026-02-06,Branch,Pending,33594.49,,,,2026-02-15
APP001664,CUST00800,Card,2025-01-11,Web,Approved,109078.82,,53220.93,,2025-01-21
APP001665,CUST00801,Wallet,2024-05-10,Branch,Approved,,,,,2024-05-13
APP001666,CUST00802,Wallet,2026-03-28,Agent,Approved,,,,,2026-03-29
APP001667,CUST00802,Remittance,2025-03-09,Mobile App,Rejected,,,,,2025-03-23
APP001668,CUST00803,Wallet,2026-04-07,Mobile App,Approved,,,,,2026-04-13
APP001669,CUST00803,Remittance,2026-11-13,Web,Approved,,,,,2026-11-27
APP001670,CUST00804,Remittance,2026-04-12,Web,Approved,,,,,2026-04-26
APP001671,CUST00804,Account,2025-05-22,Web,Submitted,,,,,2025-06-01
APP001672,CUST00805,Card,2025-07-24,Branch,Approved,13670.48,,7342.08,,2025-07-26
APP001673,CUST00805,Remittance,2025-01-28,Web,Approved,,,,,2025-02-05
APP001674,CUST00805,Wallet,2026-09-17,Mobile App,Approved,,,,,2026-09-20
APP001675,CUST00806,Card,2024-07-28,Web,Approved,119487.75,,70513.42,,2024-08-08
APP001676,CUST00807,Account,2025-05-01,Agent,Approved,,,,,2025-05-11
APP001677,CUST00807,Wallet,2026-08-20,Branch,Approved,,,,,2026-08-30
APP001678,CUST00807,Remittance,2024-07-24,Web,Approved,,,,,2024-07-25
APP001679,CUST00808,Account,2026-05-27,Agent,Approved,,,,,2026-06-05
APP001680,CUST00808,Card,2025-11-12,Agent,Approved,17760.12,,7328.12,,2025-11-23
APP001681,CUST00809,Loan,2026-07-09,Mobile App,Approved,39638.28,38820.33,,,2026-07-17
APP001682,CUST00809,Account,2026-03-20,Web,Approved,,,,,2026-03-23
APP001683,CUST00809,Remittance,2026-04-27,Branch,Approved,,,,,2026-05-10
APP001684,CUST00810,Wallet,2025-02-10,Mobile App,Pending,,,,,2025-02-12
APP001685,CUST00811,Card,2025-01-27,Mobile App,Approved,14588.4,,6794.33,,2025-02-01
APP001686,CUST00812,Loan,2025-07-10,Web,Pending,40466.69,,,,2025-07-15
APP001687,CUST00813,Remittance,2024-10-12,Mobile App,Approved,,,,,2024-10-20
APP001688,CUST00814,Card,2024-01-20,Agent,Approved,43399.56,,27576.12,,2024-01-25
APP001689,CUST00814,Card,2026-09-24,Branch,Approved,30804.72,,11261.52,,2026-10-03
APP001690,CUST00814,Remittance,2025-01-29,Web,Approved,,,,,2025-02-11
APP001691,CUST00815,Wallet,2026-06-07,Branch,Approved,,,,,2026-06-08
APP001692,CUST00815,Wallet,2024-02-26,Web,Approved,,,,,2024-03-06
APP001693,CUST00815,Loan,2026-07-08,Branch,Submitted,72100.33,,,,2026-07-10
APP001694,CUST00816,Account,2025-06-25,Branch,Approved,,,,,2025-07-03
APP001695,CUST00816,Remittance,2024-03-26,Branch,Pending,,,,,2024-04-01
APP001696,CUST00817,Card,2024-07-03,Agent,Rejected,101614.61,,,High debt burden ratio,2024-07-06
APP001697,CUST00817,Remittance,2025-01-15,Web,Approved,,,,,2025-01-23
APP001698,CUST00818,Remittance,2026-01-05,Web,Rejected,,,,,2026-01-09
APP001699,CUST00819,Loan,2025-07-27,Web,Rejected,88945.28,,,High debt burden ratio,2025-08-08
APP001700,CUST00819,Card,2025-10-15,Web,Approved,72521.19,,45166.72,,2025-10-28
APP001701,CUST00820,Loan,2026-06-24,Web,Pending,45318.25,,,,2026-06-29
APP001702,CUST00821,Wallet,2025-08-10,Agent,Approved,,,,,2025-08-15
APP001703,CUST00821,Card,2026-03-09,Branch,Submitted,53391.12,,,,2026-03-18
APP001704,CUST00821,Remittance,2025-12-17,Mobile App,Approved,,,,,2025-12-23
APP001705,CUST00822,Account,2024-05-07,Agent,Approved,,,,,2024-05-12
APP001706,CUST00822,Loan,2025-05-31,Branch,Approved,93670.72,69294.7,,,2025-06-14
APP001707,CUST00822,Card,2024-08-02,Mobile App,Pending,129958.5,,,,2024-08-16
APP001708,CUST00823,Wallet,2026-12-27,Mobile App,Rejected,,,,,2026-12-30
APP001709,CUST00824,Wallet,2026-05-24,Agent,Pending,,,,,2026-06-06
APP001710,CUST00824,Loan,2024-10-12,Web,Approved,16448.24,15070.88,,,2024-10-20
APP001711,CUST00824,Wallet,2024-03-02,Web,Approved,,,,,2024-03-13
APP001712,CUST00825,Wallet,2024-10-20,Web,Approved,,,,,2024-11-02
APP001713,CUST00826,Wallet,2024-01-04,Branch,Rejected,,,,,2024-01-12
APP001714,CUST00826,Account,2026-09-08,Branch,Pending,,,,,2026-09-09
APP001715,CUST00827,Remittance,2024-03-16,Mobile App,Approved,,,,,2024-03-20
APP001716,CUST00828,Loan,2026-04-17,Web,Approved,79301.9,68379.86,,,2026-04-23
APP001717,CUST00829,Loan,2024-11-14,Web,Approved,131756.05,119665.84,,,2024-11-24
APP001718,CUST00829,Loan,2025-07-19,Branch,Approved,87232.44,61673.62,,,2025-07-30
APP001719,CUST00830,Remittance,2024-10-20,Branch,Submitted,,,,,2024-10-25
APP001720,CUST00830,Wallet,2026-08-15,Branch,Rejected,,,,,2026-08-18
APP001721,CUST00831,Wallet,2026-04-17,Mobile App,Approved,,,,,2026-04-28
APP001722,CUST00831,Loan,2026-09-03,Web,Approved,92084.18,68674.56,,,2026-09-07
APP001723,CUST00832,Account,2026-04-09,Web,Approved,,,,,2026-04-17
APP001724,CUST00833,Wallet,2026-09-24,Mobile App,Submitted,,,,,2026-09-27
APP001725,CUST00833,Wallet,2025-08-05,Web,Submitted,,,,,2025-08-11
APP001726,CUST00834,Loan,2024-09-17,Mobile App,Approved,78352.3,65587.84,,,2024-09-21
APP001727,CUST00835,Remittance,2026-10-31,Agent,Approved,,,,,2026-11-14
APP001728,CUST00835,Card,2025-07-13,Agent,Pending,54632.19,,,,2025-07-22
APP001729,CUST00836,Loan,2026-06-18,Web,Approved,4791.46,3236.1,,,2026-06-26
APP001730,CUST00836,Loan,2026-04-09,Mobile App,Rejected,123878.91,,,Insufficient income,2026-04-23
APP001731,CUST00836,Card,2026-04-17,Branch,Approved,21009.73,,16155.37,,2026-04-27
APP001732,CUST00837,Remittance,2024-03-08,Branch,Pending,,,,,2024-03-12
APP001733,CUST00837,Loan,2026-12-13,Agent,Approved,28630.51,24505.95,,,2026-12-18
APP001734,CUST00838,Account,2025-03-26,Web,Approved,,,,,2025-04-02
APP001735,CUST00838,Loan,2024-10-15,Mobile App,Approved,102371.67,77657.08,,,2024-10-20
APP001736,CUST00838,Remittance,2026-08-28,Branch,Approved,,,,,2026-09-05
APP001737,CUST00838,Remittance,2025-07-18,Web,Pending,,,,,2025-07-27
APP001738,CUST00839,Wallet,2026-12-12,Mobile App,Rejected,,,,,2026-12-21
APP001739,CUST00839,Account,2025-01-30,Agent,Approved,,,,,2025-02-07
APP001740,CUST00840,Account,2024-05-13,Branch,Approved,,,,,2024-05-19
APP001741,CUST00841,Remittance,2025-04-16,Web,Approved,,,,,2025-04-18
APP001742,CUST00841,Remittance,2025-10-20,Mobile App,Approved,,,,,2025-10-26
APP001743,CUST00841,Wallet,2025-01-29,Agent,Submitted,,,,,2025-02-08
APP001744,CUST00841,Card,2026-09-01,Agent,Approved,10454.07,,4048.2,,2026-09-10
APP001745,CUST00842,Card,2025-05-26,Branch,Pending,119347.1,,,,2025-06-09
APP001746,CUST00843,Account,2025-03-04,Mobile App,Approved,,,,,2025-03-08
APP001747,CUST00843,Card,2024-09-14,Agent,Approved,53696.61,,35833.08,,2024-09-21
APP001748,CUST00843,Remittance,2025-04-03,Mobile App,Rejected,,,,,2025-04-10
APP001749,CUST00844,Account,2026-12-23,Agent,Approved,,,,,2026-12-27
APP001750,CUST00845,Account,2024-08-21,Branch,Rejected,,,,,2024-08-29
APP001751,CUST00846,Wallet,2025-08-24,Mobile App,Approved,,,,,2025-09-01
APP001752,CUST00847,Account,2026-11-24,Agent,Submitted,,,,,2026-12-05
APP001753,CUST00847,Account,2025-12-08,Mobile App,Pending,,,,,2025-12-12
APP001754,CUST00848,Remittance,2024-11-30,Web,Approved,,,,,2024-12-08
APP001755,CUST00848,Wallet,2026-07-03,Agent,Approved,,,,,2026-07-16
APP001756,CUST00849,Account,2026-02-12,Mobile App,Approved,,,,,2026-02-26
APP001757,CUST00849,Wallet,2026-07-22,Mobile App,Approved,,,,,2026-08-04
APP001758,CUST00849,Card,2026-07-13,Agent,Approved,91394.35,,55736.93,,2026-07-21
APP001759,CUST00850,Remittance,2026-11-15,Web,Approved,,,,,2026-11-24
APP001760,CUST00850,Card,2024-05-13,Mobile App,Approved,24313.2,,7711.89,,2024-05-23
APP001761,CUST00851,Wallet,2026-12-04,Branch,Rejected,,,,,2026-12-17
APP001762,CUST00852,Card,2025-05-01,Web,Approved,33327.07,,24023.0,,2025-05-12
APP001763,CUST00852,Wallet,2026-04-02,Mobile App,Approved,,,,,2026-04-12
APP001764,CUST00853,Loan,2024-10-14,Mobile App,Rejected,102953.62,,,KYC not approved,2024-10-28
APP001765,CUST00854,Account,2025-06-04,Branch,Pending,,,,,2025-06-14
APP001766,CUST00854,Wallet,2025-02-04,Branch,Pending,,,,,2025-02-09
APP001767,CUST00854,Remittance,2024-10-28,Mobile App,Rejected,,,,,2024-10-29
APP001768,CUST00855,Account,2024-12-12,Agent,Approved,,,,,2024-12-18
APP001769,CUST00856,Wallet,2025-02-06,Web,Approved,,,,,2025-02-09
APP001770,CUST00856,Loan,2025-05-10,Agent,Approved,3320.81,3279.01,,,2025-05-11
APP001771,CUST00857,Card,2026-10-14,Branch,Pending,97378.22,,,,2026-10-27
APP001772,CUST00857,Card,2025-07-18,Branch,Rejected,62201.38,,,High debt burden ratio,2025-07-29
APP001773,CUST00858,Loan,2024-09-08,Mobile App,Rejected,27390.03,,,High debt burden ratio,2024-09-21
APP001774,CUST00858,Loan,2024-02-29,Web,Rejected,10571.15,,,Insufficient income,2024-03-10
APP001775,CUST00859,Remittance,2026-04-04,Mobile App,Approved,,,,,2026-04-15
APP001776,CUST00859,Wallet,2025-08-20,Web,Rejected,,,,,2025-09-03
APP001777,CUST00860,Remittance,2025-03-05,Mobile App,Rejected,,,,,2025-03-14
APP001778,CUST00860,Remittance,2024-04-23,Agent,Approved,,,,,2024-05-07
APP001779,CUST00860,Wallet,2026-08-13,Mobile App,Approved,,,,,2026-08-22
APP001780,CUST00861,Account,2025-05-26,Branch,Approved,,,,,2025-05-30
APP001781,CUST00862,Remittance,2024-10-08,Web,Approved,,,,,2024-10-21
APP001782,CUST00862,Wallet,2026-09-04,Mobile App,Approved,,,,,2026-09-13
APP001783,CUST00862,Loan,2024-12-29,Agent,Approved,110135.12,108078.81,,,2025-01-06
APP001784,CUST00862,Remittance,2026-06-03,Mobile App,Approved,,,,,2026-06-17
APP001785,CUST00863,Card,2024-05-18,Branch,Approved,132672.31,,66910.67,,2024-06-01
APP001786,CUST00863,Wallet,2024-10-11,Mobile App,Pending,,,,,2024-10-14
APP001787,CUST00864,Loan,2024-09-03,Mobile App,Pending,41737.66,,,,2024-09-05
APP001788,CUST00864,Loan,2025-08-02,Branch,Approved,142648.25,96216.48,,,2025-08-03
APP001789,CUST00864,Wallet,2024-09-17,Branch,Approved,,,,,2024-09-22
APP001790,CUST00865,Wallet,2025-09-21,Web,Approved,,,,,2025-09-27
APP001791,CUST00866,Wallet,2024-11-07,Agent,Approved,,,,,2024-11-16
APP001792,CUST00866,Account,2026-11-27,Web,Approved,,,,,2026-12-10
APP001793,CUST00866,Card,2024-12-13,Agent,Approved,126444.12,,82934.49,,2024-12-21
APP001794,CUST00867,Account,2026-01-29,Web,Approved,,,,,2026-02-03
APP001795,CUST00867,Remittance,2024-05-15,Web,Approved,,,,,2024-05-17
APP001796,CUST00867,Remittance,2026-10-22,Web,Approved,,,,,2026-10-24
APP001797,CUST00868,Remittance,2025-12-18,Web,Rejected,,,,,2025-12-23
APP001798,CUST00869,Account,2026-08-25,Mobile App,Pending,,,,,2026-08-26
APP001799,CUST00869,Loan,2024-07-06,Mobile App,Rejected,79848.89,,,Low credit score,2024-07-11
APP001800,CUST00869,Wallet,2025-01-06,Web,Rejected,,,,,2025-01-08
APP001801,CUST00870,Wallet,2024-01-10,Mobile App,Approved,,,,,2024-01-12
APP001802,CUST00870,Card,2026-03-09,Agent,Approved,141229.72,,103106.83,,2026-03-19
APP001803,CUST00871,Wallet,2025-01-31,Web,Approved,,,,,2025-02-13
APP001804,CUST00871,Wallet,2026-06-11,Web,Approved,,,,,2026-06-23
APP001805,CUST00872,Remittance,2025-04-27,Branch,Approved,,,,,2025-05-05
APP001806,CUST00872,Account,2024-03-01,Branch,Approved,,,,,2024-03-09
APP001807,CUST00873,Loan,2024-06-19,Agent,Approved,18759.99,13765.02,,,2024-06-24
APP001808,CUST00873,Remittance,2025-04-27,Branch,Approved,,,,,2025-05-09
APP001809,CUST00873,Loan,2026-03-02,Branch,Approved,122068.11,119136.74,,,2026-03-04
APP001810,CUST00873,Account,2026-05-11,Web,Submitted,,,,,2026-05-21
APP001811,CUST00874,Card,2026-03-05,Web,Approved,31853.96,,19097.93,,2026-03-12
APP001812,CUST00874,Wallet,2025-08-02,Mobile App,Rejected,,,,,2025-08-07
APP001813,CUST00874,Wallet,2025-12-12,Web,Approved,,,,,2025-12-20
APP001814,CUST00875,Wallet,2024-05-18,Agent,Approved,,,,,2024-06-01
APP001815,CUST00875,Card,2025-02-25,Branch,Approved,29866.31,,20744.34,,2025-02-27
APP001816,CUST00876,Remittance,2026-03-27,Web,Rejected,,,,,2026-04-10
APP001817,CUST00876,Account,2024-05-03,Agent,Approved,,,,,2024-05-16
APP001818,CUST00877,Card,2026-12-01,Branch,Pending,82300.75,,,,2026-12-14
APP001819,CUST00877,Account,2025-05-27,Branch,Submitted,,,,,2025-05-31
APP001820,CUST00878,Account,2024-02-11,Branch,Rejected,,,,,2024-02-24
APP001821,CUST00879,Card,2025-07-19,Agent,Approved,145413.22,,98663.44,,2025-07-28
APP001822,CUST00879,Loan,2025-11-26,Branch,Approved,122932.08,97055.0,,,2025-11-28
APP001823,CUST00880,Remittance,2024-11-07,Agent,Approved,,,,,2024-11-10
APP001824,CUST00880,Wallet,2026-01-23,Web,Approved,,,,,2026-01-31
APP001825,CUST00880,Wallet,2024-04-06,Web,Approved,,,,,2024-04-18
APP001826,CUST00881,Account,2026-12-10,Mobile App,Approved,,,,,2026-12-20
APP001827,CUST00881,Account,2026-06-04,Web,Approved,,,,,2026-06-10
APP001828,CUST00882,Card,2024-03-06,Agent,Pending,71934.8,,,,2024-03-13
APP001829,CUST00882,Wallet,2024-12-01,Branch,Approved,,,,,2024-12-11
APP001830,CUST00882,Remittance,2024-06-06,Web,Approved,,,,,2024-06-12
APP001831,CUST00883,Account,2024-08-08,Mobile App,Approved,,,,,2024-08-16
APP001832,CUST00883,Loan,2025-01-31,Web,Rejected,61817.87,,,Low credit score,2025-02-07
APP001833,CUST00884,Remittance,2025-07-24,Agent,Approved,,,,,2025-07-25
APP001834,CUST00884,Loan,2025-06-16,Web,Approved,69665.84,53830.92,,,2025-06-20
APP001835,CUST00885,Remittance,2024-09-29,Branch,Approved,,,,,2024-10-05
APP001836,CUST00885,Remittance,2026-06-28,Agent,Rejected,,,,,2026-07-06
APP001837,CUST00885,Account,2024-09-08,Mobile App,Pending,,,,,2024-09-22
APP001838,CUST00886,Remittance,2026-05-08,Branch,Approved,,,,,2026-05-19
APP001839,CUST00887,Card,2024-04-09,Branch,Rejected,40049.55,,,KYC not approved,2024-04-22
APP001840,CUST00887,Card,2025-02-21,Mobile App,Rejected,26206.58,,,KYC not approved,2025-03-07
APP001841,CUST00888,Remittance,2025-03-15,Web,Approved,,,,,2025-03-25
APP001842,CUST00888,Remittance,2024-12-08,Branch,Approved,,,,,2024-12-13
APP001843,CUST00889,Card,2025-05-20,Agent,Approved,83080.09,,25446.82,,2025-06-01
APP001844,CUST00889,Wallet,2024-03-16,Mobile App,Approved,,,,,2024-03-24
APP001845,CUST00890,Wallet,2026-06-02,Web,Approved,,,,,2026-06-12
APP001846,CUST00890,Account,2025-03-08,Branch,Approved,,,,,2025-03-20
APP001847,CUST00891,Card,2025-07-21,Mobile App,Rejected,141368.87,,,KYC not approved,2025-08-02
APP001848,CUST00891,Card,2025-08-06,Branch,Pending,35066.39,,,,2025-08-15
APP001849,CUST00891,Wallet,2026-01-23,Agent,Rejected,,,,,2026-02-01
APP001850,CUST00892,Remittance,2024-07-08,Mobile App,Approved,,,,,2024-07-21
APP001851,CUST00892,Account,2026-08-02,Web,Approved,,,,,2026-08-06
APP001852,CUST00892,Remittance,2024-07-27,Mobile App,Approved,,,,,2024-08-02
APP001853,CUST00893,Card,2025-01-22,Web,Approved,47790.6,,14955.21,,2025-01-28
APP001854,CUST00893,Account,2025-04-25,Web,Approved,,,,,2025-04-29
APP001855,CUST00894,Account,2026-09-23,Web,Approved,,,,,2026-10-04
APP001856,CUST00894,Remittance,2026-12-09,Web,Pending,,,,,2026-12-23
APP001857,CUST00895,Account,2026-12-23,Mobile App,Approved,,,,,2026-12-29
APP001858,CUST00895,Remittance,2026-11-25,Branch,Approved,,,,,2026-12-01
APP001859,CUST00896,Remittance,2026-04-20,Branch,Approved,,,,,2026-04-27
APP001860,CUST00897,Card,2026-08-05,Agent,Approved,8468.08,,3555.17,,2026-08-10
APP001861,CUST00898,Account,2026-09-07,Web,Pending,,,,,2026-09-21
APP001862,CUST00899,Wallet,2025-07-09,Mobile App,Rejected,,,,,2025-07-18
APP001863,CUST00899,Account,2024-10-15,Branch,Approved,,,,,2024-10-26
APP001864,CUST00900,Card,2025-02-04,Web,Approved,69932.57,,47977.13,,2025-02-14
APP001865,CUST00900,Account,2024-02-08,Agent,Rejected,,,,,2024-02-21
APP001866,CUST00901,Wallet,2025-05-14,Agent,Approved,,,,,2025-05-18
APP001867,CUST00901,Loan,2024-01-23,Agent,Rejected,90041.97,,,Insufficient income,2024-01-25
APP001868,CUST00901,Account,2026-08-16,Agent,Submitted,,,,,2026-08-22
APP001869,CUST00902,Loan,2025-03-19,Web,Pending,77113.33,,,,2025-03-31
APP001870,CUST00902,Loan,2024-05-22,Web,Rejected,142837.43,,,High debt burden ratio,2024-06-05
APP001871,CUST00903,Remittance,2026-09-22,Mobile App,Approved,,,,,2026-09-24
APP001872,CUST00903,Card,2024-10-31,Agent,Pending,13896.82,,,,2024-11-04
APP001873,CUST00903,Account,2024-05-19,Mobile App,Approved,,,,,2024-05-26
APP001874,CUST00904,Wallet,2025-09-23,Branch,Pending,,,,,2025-10-06
APP001875,CUST00904,Loan,2024-11-22,Branch,Approved,16042.15,12262.79,,,2024-11-28
APP001876,CUST00904,Remittance,2025-03-03,Mobile App,Approved,,,,,2025-03-13
APP001877,CUST00905,Remittance,2025-02-12,Mobile App,Approved,,,,,2025-02-17
APP001878,CUST00905,Remittance,2025-03-30,Branch,Approved,,,,,2025-04-13
