repayment_id,loan_id,customer_id,due_date,payment_date,due_amount,paid_amount,repayment_status,days_past_due
RPY0001186,LOAN000044,CUST00131,2027-03-10,2027-03-10,1854.04,1854.04,Paid,0
RPY0001187,LOAN000044,CUST00131,2027-04-09,2027-04-09,1854.04,1854.04,Paid,0
RPY0001188,LOAN000044,CUST00131,2027-05-09,2027-05-09,1854.04,1854.04,Paid,0
RPY0001189,LOAN000044,CUST00131,2027-06-08,2027-06-08,1854.04,1854.04,Paid,0
RPY0001190,LOAN000044,CUST00131,2027-07-08,2027-07-08,1854.04,1854.04,Paid,0
RPY0001191,LOAN000044,CUST00131,2027-08-07,2027-08-07,1854.04,1854.04,Paid,0
RPY0001192,LOAN000044,CUST00131,2027-09-06,2027-09-06,1854.04,1854.04,Paid,0
RPY0001193,LOAN000044,CUST00131,2027-10-06,2027-10-06,1854.04,1854.04,Paid,0
RPY0001194,LOAN000044,CUST00131,2027-11-05,2027-11-05,1854.04,1854.04,Paid,0
RPY0001195,LOAN000044,CUST00131,2027-12-05,2027-12-05,1854.04,1854.04,Paid,0
RPY0001196,LOAN000044,CUST00131,2028-01-04,2028-01-04,1854.04,1854.04,Paid,0
RPY0001197,LOAN000044,CUST00131,2028-02-03,2028-02-03,1854.04,1854.04,Paid,0
RPY0001198,LOAN000044,CUST00131,2028-03-04,2028-03-04,1854.04,1854.04,Paid,0
RPY0001199,LOAN000044,CUST00131,2028-04-03,2028-04-03,1854.04,1854.04,Paid,0
RPY0001200,LOAN000044,CUST00131,2028-05-03,2028-05-03,1854.04,1854.04,Paid,0
RPY0001201,LOAN000044,CUST00131,2028-06-02,2028-06-02,1854.04,1854.04,Paid,0
RPY0001202,LOAN000044,CUST00131,2028-07-02,2028-07-02,1854.04,1854.04,Paid,0
RPY0001203,LOAN000044,CUST00131,2028-08-01,2028-08-01,1854.04,1854.04,Paid,0
RPY0001204,LOAN000044,CUST00131,2028-08-31,2028-08-31,1854.04,1854.04,Paid,0
RPY0001205,LOAN000044,CUST00131,2028-09-30,2028-09-30,1854.04,1854.04,Paid,0
RPY0001206,LOAN000044,CUST00131,2028-10-30,2028-11-09,1854.04,1854.04,Late,10
RPY0001207,LOAN000045,CUST00136,2025-03-13,2025-03-13,1798.66,1798.66,Paid,0
RPY0001208,LOAN000045,CUST00136,2025-04-12,2025-04-12,1798.66,1798.66,Paid,0
RPY0001209,LOAN000045,CUST00136,2025-05-12,2025-05-12,1798.66,1798.66,Paid,0
RPY0001210,LOAN000045,CUST00136,2025-06-11,2025-06-26,1798.66,1798.66,Late,15
RPY0001211,LOAN000045,CUST00136,2025-07-11,2025-08-25,1798.66,1798.66,Late,45
RPY0001212,LOAN000045,CUST00136,2025-08-10,,1798.66,0.0,Missed,30
RPY0001213,LOAN000046,CUST00138,2026-03-27,2026-03-27,8163.3,8163.3,Paid,0
RPY0001214,LOAN000046,CUST00138,2026-04-26,2026-04-26,8163.3,8163.3,Paid,0
RPY0001215,LOAN000046,CUST00138,2026-05-26,2026-05-26,8163.3,8163.3,Paid,0
RPY0001216,LOAN000046,CUST00138,2026-06-25,2026-06-25,8163.3,8163.3,Paid,0
RPY0001217,LOAN000046,CUST00138,2026-07-25,2026-07-25,8163.3,8163.3,Paid,0
RPY0001218,LOAN000046,CUST00138,2026-08-24,2026-08-24,8163.3,8163.3,Paid,0
RPY0001219,LOAN000046,CUST00138,2026-09-23,2026-09-23,8163.3,8163.3,Paid,0
RPY0001220,LOAN000046,CUST00138,2026-10-23,2026-10-23,8163.3,8163.3,Paid,0
RPY0001221,LOAN000046,CUST00138,2026-11-22,2026-11-22,8163.3,8163.3,Paid,0
RPY0001222,LOAN000046,CUST00138,2026-12-22,2026-12-22,8163.3,8163.3,Paid,0
RPY0001223,LOAN000046,CUST00138,2027-01-21,2027-02-05,8163.3,8163.3,Late,15
RPY0001224,LOAN000046,CUST00138,2027-02-20,2027-02-20,8163.3,8163.3,Paid,0
RPY0001225,LOAN000047,CUST00142,2027-01-02,2027-01-02,1090.71,1090.71,Paid,0
RPY0001226,LOAN000047,CUST00142,2027-02-01,2027-02-01,1090.71,1090.71,Paid,0
RPY0001227,LOAN000047,CUST00142,2027-03-03,2027-03-03,1090.71,1090.71,Paid,0
RPY0001228,LOAN000047,CUST00142,2027-04-02,2027-04-02,1090.71,1090.71,Paid,0
RPY0001229,LOAN000047,CUST00142,2027-05-02,2027-05-02,1090.71,1090.71,Paid,0
RPY0001230,LOAN000047,CUST00142,2027-06-01,2027-06-01,1090.71,1090.71,Paid,0
RPY0001231,LOAN000047,CUST00142,2027-07-01,2027-07-01,1090.71,1090.71,Paid,0
RPY0001232,LOAN000047,CUST00142,2027-07-31,2027-07-31,1090.71,1090.71,Paid,0
RPY0001233,LOAN000047,CUST00142,2027-08-30,2027-08-30,1090.71,1090.71,Paid,0
RPY0001234,LOAN000047,CUST00142,2027-09-29,2027-09-29,1090.71,1090.71,Paid,0
RPY0001235,LOAN000047,CUST00142,2027-10-29,,1090.71,0.0,Missed,90
RPY0001236,LOAN000047,CUST00142,2027-11-28,2027-11-28,1090.71,1090.71,Paid,0
RPY0001237,LOAN000047,CUST00142,2027-12-28,2027-12-28,1090.71,1090.71,Paid,0
RPY0001238,LOAN000047,CUST00142,2028-01-27,2028-01-27,1090.71,1090.71,Paid,0
RPY0001239,LOAN000047,CUST00142,2028-02-26,2028-02-26,1090.71,1090.71,Paid,0
RPY0001240,LOAN000047,CUST00142,2028-03-27,2028-03-27,1090.71,1090.71,Paid,0
RPY0001241,LOAN000047,CUST00142,2028-04-26,2028-05-06,1090.71,1090.71,Late,10
RPY0001242,LOAN000047,CUST00142,2028-05-26,2028-05-26,1090.71,1090.71,Paid,0
RPY0001243,LOAN000047,CUST00142,2028-06-25,2028-08-24,1090.71,315.33,Partial,60
RPY0001244,LOAN000047,CUST00142,2028-07-25,2028-07-25,1090.71,1090.71,Paid,0
RPY0001245,LOAN000047,CUST00142,2028-08-24,2028-09-08,1090.71,1090.71,Late,15
RPY0001246,LOAN000047,CUST00142,2028-09-23,,1090.71,0.0,Missed,30
RPY0001247,LOAN000047,CUST00142,2028-10-23,2028-12-07,1090.71,1090.71,Late,45
RPY0001248,LOAN000047,CUST00142,2028-11-22,2028-11-22,1090.71,1090.71,Paid,0
RPY0001249,LOAN000048,CUST00145,2024-03-27,2024-03-27,241.66,241.66,Paid,0
RPY0001250,LOAN000048,CUST00145,2024-04-26,2024-04-26,241.66,241.66,Paid,0
RPY0001251,LOAN000048,CUST00145,2024-05-26,2024-05-26,241.66,241.66,Paid,0
RPY0001252,LOAN000048,CUST00145,2024-06-25,2024-06-25,241.66,241.66,Paid,0
RPY0001253,LOAN000048,CUST00145,2024-07-25,2024-07-25,241.66,241.66,Paid,0
RPY0001254,LOAN000048,CUST00145,2024-08-24,2024-08-24,241.66,241.66,Paid,0
RPY0001255,LOAN000048,CUST00145,2024-09-23,2024-09-23,241.66,241.66,Paid,0
RPY0001256,LOAN000048,CUST00145,2024-10-23,2024-10-23,241.66,241.66,Paid,0
RPY0001257,LOAN000048,CUST00145,2024-11-22,2024-11-22,241.66,241.66,Paid,0
RPY0001258,LOAN000048,CUST00145,2024-12-22,2024-12-22,241.66,241.66,Paid,0
RPY0001259,LOAN000048,CUST00145,2025-01-21,,241.66,0.0,Missed,90
RPY0001260,LOAN000048,CUST00145,2025-02-20,,241.66,0.0,Missed,90
RPY0001261,LOAN000048,CUST00145,2025-03-22,2025-03-22,241.66,241.66,Paid,0
RPY0001262,LOAN000048,CUST00145,2025-04-21,2025-04-21,241.66,241.66,Paid,0
RPY0001263,LOAN000048,CUST00145,2025-05-21,2025-05-21,241.66,241.66,Paid,0
RPY0001264,LOAN000048,CUST00145,2025-06-20,2025-06-30,241.66,241.66,Late,10
RPY0001265,LOAN000048,CUST00145,2025-07-20,2025-07-20,241.66,241.66,Paid,0
RPY0001266,LOAN000048,CUST00145,2025-08-19,,241.66,0.0,Missed,90
RPY0001267,LOAN000048,CUST00145,2025-09-18,2025-09-18,241.66,241.66,Paid,0
RPY0001268,LOAN000048,CUST00145,2025-10-18,2025-10-18,241.66,241.66,Paid,0
RPY0001269,LOAN000048,CUST00145,2025-11-17,2025-11-17,241.66,241.66,Paid,0
RPY0001270,LOAN000048,CUST00145,2025-12-17,2025-12-17,241.66,241.66,Paid,0
RPY0001271,LOAN000048,CUST00145,2026-01-16,2026-01-21,241.66,241.66,Late,5
RPY0001272,LOAN000048,CUST00145,2026-02-15,2026-02-15,241.66,241.66,Paid,0
RPY0001273,LOAN000048,CUST00145,2026-03-17,2026-03-17,241.66,241.66,Paid,0
RPY0001274,LOAN000048,CUST00145,2026-04-16,2026-04-16,241.66,241.66,Paid,0
RPY0001275,LOAN000048,CUST00145,2026-05-16,2026-05-16,241.66,241.66,Paid,0
RPY0001276,LOAN000048,CUST00145,2026-06-15,2026-06-15,241.66,241.66,Paid,0
RPY0001277,LOAN000048,CUST00145,2026-07-15,2026-07-15,241.66,241.66,Paid,0
RPY0001278,LOAN000048,CUST00145,2026-08-14,2026-08-14,241.66,241.66,Paid,0
RPY0001279,LOAN000048,CUST00145,2026-09-13,2026-09-13,241.66,241.66,Paid,0
RPY0001280,LOAN000048,CUST00145,2026-10-13,2026-10-13,241.66,241.66,Paid,0
RPY0001281,LOAN000048,CUST00145,2026-11-12,2026-11-12,241.66,241.66,Paid,0
RPY0001282,LOAN000048,CUST00145,2026-12-12,2026-12-12,241.66,241.66,Paid,0
RPY0001283,LOAN000048,CUST00145,2027-01-11,2027-01-11,241.66,241.66,Paid,0
RPY0001284,LOAN000048,CUST00145,2027-02-10,2027-02-10,241.66,241.66,Paid,0
RPY0001285,LOAN000048,CUST00145,2027-03-12,2027-03-12,241.66,241.66,Paid,0
RPY0001286,LOAN000048,CUST00145,2027-04-11,2027-04-11,241.66,241.66,Paid,0
RPY0001287,LOAN000048,CUST00145,2027-05-11,2027-05-11,241.66,241.66,Paid,0
RPY0001288,LOAN000048,CUST00145,2027-06-10,2027-06-10,241.66,241.66,Paid,0
RPY0001289,LOAN000048,CUST00145,2027-07-10,2027-07-10,241.66,241.66,Paid,0
RPY0001290,LOAN000048,CUST00145,2027-08-09,2027-08-09,241.66,241.66,Paid,0
RPY0001291,LOAN000048,CUST00145,2027-09-08,2027-09-08,241.66,241.66,Paid,0
RPY0001292,LOAN000048,CUST00145,2027-10-08,2027-10-08,241.66,241.66,Paid,0
RPY0001293,LOAN000048,CUST00145,2027-11-07,,241.66,0.0,Missed,90
RPY0001294,LOAN000048,CUST00145,2027-12-07,2027-12-07,241.66,241.66,Paid,0
RPY0001295,LOAN000048,CUST00145,2028-01-06,,241.66,0.0,Missed,30
RPY0001296,LOAN000048,CUST00145,2028-02-05,2028-03-21,241.66,241.66,Late,45
RPY0001297,LOAN000049,CUST00149,2026-09-16,2026-09-16,4594.66,4594.66,Paid,0
RPY0001298,LOAN000049,CUST00149,2026-10-16,2026-10-16,4594.66,4594.66,Paid,0
RPY0001299,LOAN000049,CUST00149,2026-11-15,2026-11-15,4594.66,4594.66,Paid,0
RPY0001300,LOAN000049,CUST00149,2026-12-15,2027-01-14,4594.66,4594.66,Late,30
RPY0001301,LOAN000049,CUST00149,2027-01-14,,4594.66,0.0,Missed,120
RPY0001302,LOAN000049,CUST00149,2027-02-13,,4594.66,0.0,Missed,90
RPY0001303,LOAN000050,CUST00150,2026-06-10,2026-06-10,3690.0,3690.0,Paid,0
RPY0001304,LOAN000050,CUST00150,2026-07-10,2026-07-10,3690.0,3690.0,Paid,0
RPY0001305,LOAN000050,CUST00150,2026-08-09,2026-08-09,3690.0,3690.0,Paid,0
RPY0001306,LOAN000050,CUST00150,2026-09-08,2026-09-08,3690.0,3690.0,Paid,0
RPY0001307,LOAN000050,CUST00150,2026-10-08,2026-11-07,3690.0,3690.0,Late,30
RPY0001308,LOAN000050,CUST00150,2026-11-07,2026-11-07,3690.0,3690.0,Paid,0
RPY0001309,LOAN000050,CUST00150,2026-12-07,2026-12-07,3690.0,3690.0,Paid,0
RPY0001310,LOAN000050,CUST00150,2027-01-06,2027-01-06,3690.0,3690.0,Paid,0
RPY0001311,LOAN000050,CUST00150,2027-02-05,2027-02-05,3690.0,3690.0,Paid,0
RPY0001312,LOAN000050,CUST00150,2027-03-07,2027-03-07,3690.0,3690.0,Paid,0
RPY0001313,LOAN000050,CUST00150,2027-04-06,2027-04-06,3690.0,3690.0,Paid,0
RPY0001314,LOAN000050,CUST00150,2027-05-06,2027-05-21,3690.0,1979.12,Partial,15
RPY0001315,LOAN000050,CUST00150,2027-06-05,2027-06-05,3690.0,3690.0,Paid,0
RPY0001316,LOAN000050,CUST00150,2027-07-05,2027-07-05,3690.0,3690.0,Paid,0
RPY0001317,LOAN000050,CUST00150,2027-08-04,2027-08-14,3690.0,3690.0,Late,10
RPY0001318,LOAN000050,CUST00150,2027-09-03,2027-09-03,3690.0,3690.0,Paid,0
RPY0001319,LOAN000050,CUST00150,2027-10-03,2027-10-03,3690.0,3690.0,Paid,0
RPY0001320,LOAN000050,CUST00150,2027-11-02,2027-11-02,3690.0,3690.0,Paid,0
RPY0001321,LOAN000051,CUST00150,2026-04-06,2026-04-06,239.2,239.2,Paid,0
RPY0001322,LOAN000051,CUST00150,2026-05-06,2026-05-06,239.2,239.2,Paid,0
RPY0001323,LOAN000051,CUST00150,2026-06-05,,239.2,0.0,Missed,30
RPY0001324,LOAN000051,CUST00150,2026-07-05,,239.2,0.0,Missed,60
RPY0001325,LOAN000051,CUST00150,2026-08-04,2026-08-04,239.2,239.2,Paid,0
RPY0001326,LOAN000051,CUST00150,2026-09-03,2026-09-08,239.2,239.2,Late,5
RPY0001327,LOAN000051,CUST00150,2026-10-03,2026-10-03,239.2,239.2,Paid,0
RPY0001328,LOAN000051,CUST00150,2026-11-02,2026-11-02,239.2,239.2,Paid,0
RPY0001329,LOAN000051,CUST00150,2026-12-02,2026-12-02,239.2,239.2,Paid,0
RPY0001330,LOAN000051,CUST00150,2027-01-01,2027-01-01,239.2,239.2,Paid,0
RPY0001331,LOAN000051,CUST00150,2027-01-31,2027-01-31,239.2,239.2,Paid,0
RPY0001332,LOAN000051,CUST00150,2027-03-02,,239.2,0.0,Missed,90
RPY0001333,LOAN000051,CUST00150,2027-04-01,2027-05-01,239.2,239.2,Late,30
RPY0001334,LOAN000051,CUST00150,2027-05-01,2027-05-01,239.2,239.2,Paid,0
RPY0001335,LOAN000051,CUST00150,2027-05-31,2027-05-31,239.2,239.2,Paid,0
RPY0001336,LOAN000051,CUST00150,2027-06-30,2027-06-30,239.2,239.2,Paid,0
RPY0001337,LOAN000051,CUST00150,2027-07-30,2027-07-30,239.2,239.2,Paid,0
RPY0001338,LOAN000051,CUST00150,2027-08-29,2027-08-29,239.2,239.2,Paid,0
RPY0001339,LOAN000051,CUST00150,2027-09-28,2027-10-13,239.2,239.2,Late,15
RPY0001340,LOAN000051,CUST00150,2027-10-28,2027-10-28,239.2,239.2,Paid,0
RPY0001341,LOAN000051,CUST00150,2027-11-27,2027-12-12,239.2,239.2,Late,15
RPY0001342,LOAN000051,CUST00150,2027-12-27,2027-12-27,239.2,239.2,Paid,0
RPY0001343,LOAN000051,CUST00150,2028-01-26,2028-01-26,239.2,239.2,Paid,0
RPY0001344,LOAN000051,CUST00150,2028-02-25,2028-02-25,239.2,239.2,Paid,0
RPY0001345,LOAN000051,CUST00150,2028-03-26,2028-04-25,239.2,239.2,Late,30
RPY0001346,LOAN000051,CUST00150,2028-04-25,2028-04-25,239.2,239.2,Paid,0
RPY0001347,LOAN000051,CUST00150,2028-05-25,2028-05-25,239.2,239.2,Paid,0
RPY0001348,LOAN000051,CUST00150,2028-06-24,2028-06-24,239.2,239.2,Paid,0
RPY0001349,LOAN000051,CUST00150,2028-07-24,,239.2,0.0,Missed,90
RPY0001350,LOAN000051,CUST00150,2028-08-23,2028-09-07,239.2,86.09,Partial,15
RPY0001351,LOAN000051,CUST00150,2028-09-22,2028-09-22,239.2,239.2,Paid,0
RPY0001352,LOAN000051,CUST00150,2028-10-22,2028-11-06,239.2,239.2,Late,15
RPY0001353,LOAN000051,CUST00150,2028-11-21,2028-11-21,239.2,239.2,Paid,0
RPY0001354,LOAN000051,CUST00150,2028-12-21,2028-12-21,239.2,239.2,Paid,0
RPY0001355,LOAN000051,CUST00150,2029-01-20,2029-01-20,239.2,239.2,Paid,0
RPY0001356,LOAN000051,CUST00150,2029-02-19,,239.2,0.0,Missed,90
RPY0001357,LOAN000051,CUST00150,2029-03-21,2029-03-21,239.2,239.2,Paid,0
RPY0001358,LOAN000051,CUST00150,2029-04-20,2029-04-20,239.2,239.2,Paid,0
RPY0001359,LOAN000051,CUST00150,2029-05-20,2029-06-04,239.2,169.38,Partial,15
RPY0001360,LOAN000051,CUST00150,2029-06-19,2029-06-19,239.2,239.2,Paid,0
RPY0001361,LOAN000051,CUST00150,2029-07-19,2029-08-18,239.2,239.2,Late,30
RPY0001362,LOAN000051,CUST00150,2029-08-18,2029-08-18,239.2,239.2,Paid,0
RPY0001363,LOAN000051,CUST00150,2029-09-17,2029-09-17,239.2,239.2,Paid,0
RPY0001364,LOAN000051,CUST00150,2029-10-17,2029-10-17,239.2,239.2,Paid,0
RPY0001365,LOAN000051,CUST00150,2029-11-16,2029-11-16,239.2,239.2,Paid,0
RPY0001366,LOAN000051,CUST00150,2029-12-16,,239.2,0.0,Missed,60
RPY0001367,LOAN000051,CUST00150,2030-01-15,2030-02-14,239.2,239.2,Late,30
RPY0001368,LOAN000051,CUST00150,2030-02-14,2030-02-24,239.2,239.2,Late,10
RPY0001369,LOAN000052,CUST00151,2026-06-03,2026-06-03,1641.91,1641.91,Paid,0
RPY0001370,LOAN000052,CUST00151,2026-07-03,2026-07-03,1641.91,1641.91,Paid,0
RPY0001371,LOAN000052,CUST00151,2026-08-02,2026-08-02,1641.91,1641.91,Paid,0
RPY0001372,LOAN000052,CUST00151,2026-09-01,2026-09-01,1641.91,1641.91,Paid,0
RPY0001373,LOAN000052,CUST00151,2026-10-01,2026-10-01,1641.91,1641.91,Paid,0
RPY0001374,LOAN000052,CUST00151,2026-10-31,2026-10-31,1641.91,1641.91,Paid,0
RPY0001375,LOAN000052,CUST00151,2026-11-30,2026-11-30,1641.91,1641.91,Paid,0
RPY0001376,LOAN000052,CUST00151,2026-12-30,2026-12-30,1641.91,1641.91,Paid,0
RPY0001377,LOAN000052,CUST00151,2027-01-29,2027-02-03,1641.91,1641.91,Late,5
RPY0001378,LOAN000052,CUST00151,2027-02-28,2027-02-28,1641.91,1641.91,Paid,0
RPY0001379,LOAN000052,CUST00151,2027-03-30,2027-03-30,1641.91,1641.91,Paid,0
RPY0001380,LOAN000052,CUST00151,2027-04-29,2027-04-29,1641.91,1641.91,Paid,0
RPY0001381,LOAN000052,CUST00151,2027-05-29,2027-05-29,1641.91,1641.91,Paid,0
RPY0001382,LOAN000052,CUST00151,2027-06-28,2027-06-28,1641.91,1641.91,Paid,0
RPY0001383,LOAN000052,CUST00151,2027-07-28,2027-07-28,1641.91,1641.91,Paid,0
RPY0001384,LOAN000052,CUST00151,2027-08-27,2027-08-27,1641.91,1641.91,Paid,0
RPY0001385,LOAN000052,CUST00151,2027-09-26,2027-10-11,1641.91,1641.91,Late,15
RPY0001386,LOAN000052,CUST00151,2027-10-26,2027-10-26,1641.91,1641.91,Paid,0
RPY0001387,LOAN000052,CUST00151,2027-11-25,2027-11-25,1641.91,1641.91,Paid,0
RPY0001388,LOAN000052,CUST00151,2027-12-25,2028-01-24,1641.91,971.66,Partial,30
RPY0001389,LOAN000052,CUST00151,2028-01-24,,1641.91,0.0,Missed,30
RPY0001390,LOAN000052,CUST00151,2028-02-23,2028-02-28,1641.91,1641.91,Late,5
RPY0001391,LOAN000052,CUST00151,2028-03-24,,1641.91,0.0,Missed,90
RPY0001392,LOAN000052,CUST00151,2028-04-23,2028-04-23,1641.91,1641.91,Paid,0
RPY0001393,LOAN000052,CUST00151,2028-05-23,2028-05-23,1641.91,1641.91,Paid,0
RPY0001394,LOAN000052,CUST00151,2028-06-22,,1641.91,0.0,Missed,120
RPY0001395,LOAN000052,CUST00151,2028-07-22,2028-07-22,1641.91,1641.91,Paid,0
RPY0001396,LOAN000052,CUST00151,2028-08-21,2028-08-21,1641.91,1641.91,Paid,0
RPY0001397,LOAN000052,CUST00151,2028-09-20,2028-10-20,1641.91,1641.91,Late,30
RPY0001398,LOAN000052,CUST00151,2028-10-20,2028-10-20,1641.91,1641.91,Paid,0
RPY0001399,LOAN000052,CUST00151,2028-11-19,2028-11-19,1641.91,1641.91,Paid,0
RPY0001400,LOAN000052,CUST00151,2028-12-19,2028-12-19,1641.91,1641.91,Paid,0
RPY0001401,LOAN000052,CUST00151,2029-01-18,2029-01-18,1641.91,1641.91,Paid,0
RPY0001402,LOAN000052,CUST00151,2029-02-17,2029-02-17,1641.91,1641.91,Paid,0
RPY0001403,LOAN000052,CUST00151,2029-03-19,2029-03-19,1641.91,1641.91,Paid,0
RPY0001404,LOAN000052,CUST00151,2029-04-18,2029-04-18,1641.91,1641.91,Paid,0
RPY0001405,LOAN000052,CUST00151,2029-05-18,2029-06-17,1641.91,1641.91,Late,30
RPY0001406,LOAN000052,CUST00151,2029-06-17,2029-06-17,1641.91,1641.91,Paid,0
RPY0001407,LOAN000052,CUST00151,2029-07-17,2029-07-17,1641.91,1641.91,Paid,0
RPY0001408,LOAN000052,CUST00151,2029-08-16,2029-08-21,1641.91,1641.91,Late,5
RPY0001409,LOAN000052,CUST00151,2029-09-15,2029-09-15,1641.91,1641.91,Paid,0
RPY0001410,LOAN000052,CUST00151,2029-10-15,2029-10-15,1641.91,1641.91,Paid,0
RPY0001411,LOAN000052,CUST00151,2029-11-14,2029-11-14,1641.91,1641.91,Paid,0
RPY0001412,LOAN000052,CUST00151,2029-12-14,2029-12-14,1641.91,1641.91,Paid,0
RPY0001413,LOAN000052,CUST00151,2030-01-13,2030-01-13,1641.91,1641.91,Paid,0
RPY0001414,LOAN000052,CUST00151,2030-02-12,2030-02-12,1641.91,1641.91,Paid,0
RPY0001415,LOAN000052,CUST00151,2030-03-14,2030-03-14,1641.91,1641.91,Paid,0
RPY0001416,LOAN000052,CUST00151,2030-04-13,2030-04-13,1641.91,1641.91,Paid,0
RPY0001417,LOAN000053,CUST00155,2026-02-25,,4507.53,0.0,Missed,120
RPY0001418,LOAN000053,CUST00155,2026-03-27,2026-03-27,4507.53,4507.53,Paid,0
RPY0001419,LOAN000053,CUST00155,2026-04-26,2026-04-26,4507.53,4507.53,Paid,0
RPY0001420,LOAN000053,CUST00155,2026-05-26,2026-05-26,4507.53,4507.53,Paid,0
RPY0001421,LOAN000053,CUST00155,2026-06-25,2026-06-25,4507.53,4507.53,Paid,0
RPY0001422,LOAN000053,CUST00155,2026-07-25,2026-07-25,4507.53,4507.53,Paid,0
RPY0001423,LOAN000053,CUST00155,2026-08-24,,4507.53,0.0,Missed,90
RPY0001424,LOAN000053,CUST00155,2026-09-23,2026-09-23,4507.53,4507.53,Paid,0
RPY0001425,LOAN000053,CUST00155,2026-10-23,2026-10-23,4507.53,4507.53,Paid,0
RPY0001426,LOAN000053,CUST00155,2026-11-22,2026-11-22,4507.53,4507.53,Paid,0
RPY0001427,LOAN000053,CUST00155,2026-12-22,2026-12-22,4507.53,4507.53,Paid,0
RPY0001428,LOAN000053,CUST00155,2027-01-21,2027-01-21,4507.53,4507.53,Paid,0
RPY0001429,LOAN000053,CUST00155,2027-02-20,2027-02-20,4507.53,4507.53,Paid,0
RPY0001430,LOAN000053,CUST00155,2027-03-22,2027-03-22,4507.53,4507.53,Paid,0
RPY0001431,LOAN000053,CUST00155,2027-04-21,2027-04-21,4507.53,4507.53,Paid,0
RPY0001432,LOAN000053,CUST00155,2027-05-21,2027-05-21,4507.53,4507.53,Paid,0
RPY0001433,LOAN000053,CUST00155,2027-06-20,2027-06-20,4507.53,4507.53,Paid,0
RPY0001434,LOAN000053,CUST00155,2027-07-20,2027-07-20,4507.53,4507.53,Paid,0
RPY0001435,LOAN000054,CUST00160,2025-02-17,2025-02-17,314.97,314.97,Paid,0
RPY0001436,LOAN000054,CUST00160,2025-03-19,2025-03-19,314.97,314.97,Paid,0
RPY0001437,LOAN000054,CUST00160,2025-04-18,2025-04-18,314.97,314.97,Paid,0
RPY0001438,LOAN000054,CUST00160,2025-05-18,2025-05-18,314.97,314.97,Paid,0
RPY0001439,LOAN000054,CUST00160,2025-06-17,2025-06-17,314.97,314.97,Paid,0
RPY0001440,LOAN000054,CUST00160,2025-07-17,,314.97,0.0,Missed,90
RPY0001441,LOAN000054,CUST00160,2025-08-16,2025-09-30,314.97,314.97,Late,45
RPY0001442,LOAN000054,CUST00160,2025-09-15,2025-09-15,314.97,314.97,Paid,0
RPY0001443,LOAN000054,CUST00160,2025-10-15,2025-10-15,314.97,314.97,Paid,0
RPY0001444,LOAN000054,CUST00160,2025-11-14,,314.97,0.0,Missed,30
RPY0001445,LOAN000054,CUST00160,2025-12-14,2026-02-12,314.97,200.36,Partial,60
RPY0001446,LOAN000054,CUST00160,2026-01-13,2026-01-13,314.97,314.97,Paid,0
RPY0001447,LOAN000054,CUST00160,2026-02-12,2026-03-29,314.97,314.97,Late,45
RPY0001448,LOAN000054,CUST00160,2026-03-14,2026-03-14,314.97,314.97,Paid,0
RPY0001449,LOAN000054,CUST00160,2026-04-13,2026-04-13,314.97,314.97,Paid,0
RPY0001450,LOAN000054,CUST00160,2026-05-13,2026-05-23,314.97,314.97,Late,10
RPY0001451,LOAN000054,CUST00160,2026-06-12,2026-06-12,314.97,314.97,Paid,0
RPY0001452,LOAN000054,CUST00160,2026-07-12,2026-07-12,314.97,314.97,Paid,0
RPY0001453,LOAN000054,CUST00160,2026-08-11,2026-08-11,314.97,314.97,Paid,0
RPY0001454,LOAN000054,CUST00160,2026-09-10,2026-09-10,314.97,314.97,Paid,0
RPY0001455,LOAN000054,CUST00160,2026-10-10,2026-10-10,314.97,314.97,Paid,0
RPY0001456,LOAN000054,CUST00160,2026-11-09,2026-11-09,314.97,314.97,Paid,0
RPY0001457,LOAN000054,CUST00160,2026-12-09,2026-12-09,314.97,314.97,Paid,0
RPY0001458,LOAN000054,CUST00160,2027-01-08,2027-01-13,314.97,314.97,Late,5
RPY0001459,LOAN000054,CUST00160,2027-02-07,2027-02-12,314.97,314.97,Late,5
RPY0001460,LOAN000054,CUST00160,2027-03-09,2027-03-09,314.97,314.97,Paid,0
RPY0001461,LOAN000054,CUST00160,2027-04-08,2027-04-08,314.97,314.97,Paid,0
RPY0001462,LOAN000054,CUST00160,2027-05-08,2027-05-08,314.97,314.97,Paid,0
RPY0001463,LOAN000054,CUST00160,2027-06-07,2027-06-07,314.97,314.97,Paid,0
RPY0001464,LOAN000054,CUST00160,2027-07-07,2027-07-07,314.97,314.97,Paid,0
RPY0001465,LOAN000054,CUST00160,2027-08-06,2027-08-06,314.97,314.97,Paid,0
RPY0001466,LOAN000054,CUST00160,2027-09-05,2027-10-20,314.97,314.97,Late,45
RPY0001467,LOAN000054,CUST00160,2027-10-05,2027-10-20,314.97,314.97,Late,15
RPY0001468,LOAN000054,CUST00160,2027-11-04,2027-11-04,314.97,314.97,Paid,0
RPY0001469,LOAN000054,CUST00160,2027-12-04,2027-12-14,314.97,314.97,Late,10
RPY0001470,LOAN000054,CUST00160,2028-01-03,2028-01-13,314.97,314.97,Late,10
RPY0001471,LOAN000054,CUST00160,2028-02-02,2028-02-02,314.97,314.97,Paid,0
RPY0001472,LOAN000054,CUST00160,2028-03-03,2028-04-02,314.97,314.97,Late,30
RPY0001473,LOAN000054,CUST00160,2028-04-02,2028-04-02,314.97,314.97,Paid,0
